y,z,theta
0.72580645,0.17741935,5.455521068639e-01
0.75806452,0.17741935,5.414193447514e-01
0.79032258,0.17741935,5.374206217925e-01
0.82258065,0.17741935,5.334322338399e-01
0.85483871,0.17741935,5.292794836627e-01
0.88709677,0.17741935,5.247870386465e-01
0.91935484,0.17741935,5.196955550944e-01
0.95161290,0.17741935,5.139745672408e-01
0.98387097,0.17741935,5.080365939128e-01
1.00000000,0.17741935,5.000000000000e-01
0.00000000,0.20967742,1.000000000000e+00
0.01612903,0.20967742,9.267721268280e-01
0.04838710,0.20967742,8.842358391467e-01
0.08064516,0.20967742,8.411693581051e-01
0.11290323,0.20967742,8.039399708630e-01
0.14516129,0.20967742,7.719866496095e-01
0.17741935,0.20967742,7.441631815400e-01
0.20967742,0.20967742,7.196963368009e-01
0.24193548,0.20967742,6.980326908129e-01
0.27419355,0.20967742,6.787689518257e-01
0.30645161,0.20967742,6.616027151601e-01
0.33870968,0.20967742,6.462942592832e-01
0.37096774,0.20967742,6.326400667199e-01
0.40322581,0.20967742,6.204576498593e-01
0.43548387,0.20967742,6.095789197120e-01
0.46774194,0.20967742,5.998485936506e-01
0.50000000,0.20967742,5.911246845719e-01
0.53225806,0.20967742,5.832791390885e-01
0.56451613,0.20967742,5.761976442093e-01
0.59677419,0.20967742,5.697782692280e-01
0.62903226,0.20967742,5.639289154590e-01
0.66129032,0.20967742,5.585638842612e-01
0.69354839,0.20967742,5.535991927761e-01
0.72580645,0.20967742,5.489494827890e-01
0.75806452,0.20967742,5.445209316555e-01
0.79032258,0.20967742,5.402300290886e-01
0.82258065,0.20967742,5.359397042634e-01
0.85483871,0.20967742,5.314670939171e-01
0.88709677,0.20967742,5.266246252175e-01
0.91935484,0.20967742,5.211376679492e-01
0.95161290,0.20967742,5.149823920343e-01
0.98387097,0.20967742,5.086000616459e-01
1.00000000,0.20967742,5.000000000000e-01
0.00000000,0.24193548,1.000000000000e+00
0.01612903,0.24193548,9.300619148856e-01
0.04838710,0.24193548,8.889277903301e-01
0.08064516,0.24193548,8.474763740844e-01
0.11290323,0.24193548,8.114013810093e-01
0.14516129,0.24193548,7.801531438197e-01
0.17741935,0.24193548,7.526565140206e-01
0.20967742,0.24193548,7.282174545159e-01
0.24193548,0.24193548,7.063607873849e-01
0.27419355,0.24193548,6.867527429209e-01
0.30645161,0.24193548,6.691480277305e-01
0.33870968,0.24193548,6.533511963678e-01
0.37096774,0.24193548,6.391914401894e-01
0.40322581,0.24193548,6.265092579297e-01
0.43548387,0.24193548,6.151516975183e-01
0.46774194,0.24193548,6.049724610574e-01
0.50000000,0.24193548,5.958338719441e-01
0.53225806,0.24193548,5.876087742180e-01
0.56451613,0.24193548,5.801813867582e-01
0.59677419,0.24193548,5.734467747344e-01
0.62903226,0.24193548,5.673089016914e-01
0.66129032,0.24193548,5.616776058589e-01
0.69354839,0.24193548,5.564640660258e-01
0.72580645,0.24193548,5.515779861159e-01
0.75806452,0.24193548,5.469200476340e-01
0.79032258,0.24193548,5.424032512686e-01
0.82258065,0.24193548,5.378805514020e-01
0.85483871,0.24193548,5.331623386996e-01
0.88709677,0.24193548,5.280515166619e-01
0.91935484,0.24193548,5.222611249154e-01
0.95161290,0.24193548,5.157709063690e-01
0.98387097,0.24193548,5.090469445616e-01
1.00000000,0.24193548,5.000000000000e-01
0.00000000,0.27419355,1.000000000000e+00
0.01612903,0.27419355,9.321786778404e-01
0.04838710,0.27419355,8.920671892469e-01
0.08064516,0.27419355,8.517930542532e-01
0.11290323,0.27419355,8.166160580288e-01
0.14516129,0.27419355,7.859738286833e-01
